Reporte:,Detalle de facturas de grupos de locales,,,,,,,,,,,,
Periodo:,01 de julio de 2024 al 31 de julio de 2024,,,,,,,,,,,,
,,,,,,,,,,,,,
Nombre Local,ID Factura,Fecha Fin Transaccion,Codigo Interno del Producto,Codigo producto (Elemetrica),Descripcion del Producto,Descripcion de la Categoria,Categoria 2,Subtotal,Descuentos,Impuestos,Total,Unidades Vendidas,Precio
Restaurant 1,20240701_279959_V10G,1/7/24 18:17,10900169,casacasco01-5d78e012c5714e63_10900169_0c54098ee33a5b7d,Red Classic Copa, Bebidas Alcoholicas, SUBPRODUCTOS DE BARRA,8.5,0,0.6,9.1,1,8.5
Restaurant 1,20240701_279961_V10G,1/7/24 18:22,3217,casacasco01-5d78e012c5714e63_3217_f6bb3344b6d68d22,Picada Panamena, KOBORE, KOBORE TERRAZA,30,0,2.1,32.1,1,30
Restaurant 1,20240701_279961_V10G,1/7/24 18:22,783,casacasco01-5d78e012c5714e63_783_f617d10d3d3b0968,Temptation Rolls,,,14,0,0.98,14.98,1,14
Restaurant 1,20240701_279961_V10G,1/7/24 18:22,1739,casacasco01-5d78e012c5714e63_1739_a03db16af94d59fd,Cheesecake Avellana, MARULA, PICADAS MARULA TERRAZA,13.5,0,0.95,14.45,1,13.5
Restaurant 1,20240701_279961_V10G,1/7/24 18:22,3354,casacasco01-5d78e012c5714e63_3354_b89638455e640027,Margarita, Bebidas Alcoholicas, COCTELES CLASICOS,12.5,0,0.88,13.38,1,12.5
Restaurant 1,20240701_279961_V10G,1/7/24 18:22,1759,casacasco01-5d78e012c5714e63_1759_70b572bcd1a9818b,Casco Flower, Bebidas No Alcoholicas, MOCKTAILS,6.5,0,0.46,6.96,1,6.5
Restaurant 1,20240701_279961_V10G,1/7/24 18:22,991,casacasco01-5d78e012c5714e63_991_9e09a0fb0c4a0003,Jugo Fresa VASO, Bebidas No Alcoholicas, JUGOS,6,0,0.42,6.42,1,6
Restaurant 1,20240701_279963_V10G,1/7/24 18:41,10901010,casacasco01-5d78e012c5714e63_10901010_00c0f12b5b184ffe,Red Classic Jarra, Bebidas Alcoholicas, SUBPRODUCTOS DE BARRA,30,0,2.1,32.1,1,30
Restaurant 1,20240701_279963_V10G,1/7/24 18:41,2265,casacasco01-5d78e012c5714e63_2265_e6b46f368d0c52a8,Ceviche Amazonico,,,18,0,1.26,19.26,1,18
Restaurant 1,20240701_279963_V10G,1/7/24 18:41,52500002,casacasco01-5d78e012c5714e63_52500002_35a6c0f9a7fa6e69,Causachun,,,18,0,1.26,19.26,1,18
Restaurant 1,20240701_279963_V10G,1/7/24 18:41,2426,casacasco01-5d78e012c5714e63_2426_f53d0b1ff8387074,Ko Asian Maki,,,14,0,0.98,14.98,1,14
Restaurant 1,20240701_279951_V10G,1/7/24 18:42,783,casacasco01-5d78e012c5714e63_783_f617d10d3d3b0968,Temptation Rolls,,,14,0,0.98,14.98,1,14
Restaurant 1,20240701_279951_V10G,1/7/24 18:42,10120001,casacasco01-5d78e012c5714e63_10120001_08b9646584cd93c5,Mojito Clasico, Bebidas Alcoholicas, MOJITOS,12.5,0,0.88,13.38,1,12.5
Restaurant 1,20240701_279951_V10G,1/7/24 18:42,21500003,casacasco01-5d78e012c5714e63_21500003_58847228b3f68369,Agua Panama Blue 500 ml, Bebidas No Alcoholicas, AGUA,5,0,0.35,5.35,1,5
Restaurant 1,20240701_279956_V10G,1/7/24 18:52,1899,casacasco01-5d78e012c5714e63_1899_d9e6095d88b5fac3,Mini Panino Jamon Serrano Mozzarella,,,28,0,1.96,29.96,2,14
Restaurant 1,20240701_279956_V10G,1/7/24 18:52,1758,casacasco01-5d78e012c5714e63_1758_9ee179c048297b9b,Easy Beach, Bebidas No Alcoholicas, MOCKTAILS,13,0,0.91,13.91,2,6.5
Restaurant 1,20240701_279956_V10G,1/7/24 18:52,10120001,casacasco01-5d78e012c5714e63_10120001_08b9646584cd93c5,Mojito Clasico, Bebidas Alcoholicas, MOJITOS,12.5,0,0.88,13.38,1,12.5
Restaurant 1,20240701_279956_V10G,1/7/24 18:52,11100014,casacasco01-5d78e012c5714e63_11100014_2e3a885c3d17d465,Aperol Spritz, Bebidas Alcoholicas, COCTELES CLASICOS,12.5,0,0.88,13.38,1,12.5
Restaurant 1,20240701_279956_V10G,1/7/24 18:52,1903,casacasco01-5d78e012c5714e63_1903_ec3de7ac1f4c8d40,Crostini Champinones,,,10,0,0.7,10.7,1,10
Restaurant 1,20240701_279956_V10G,1/7/24 18:52,987,casacasco01-5d78e012c5714e63_987_b0be3b25c9c413ce,Fruit Punch, Bebidas No Alcoholicas, JUGOS,8,0,0.56,8.56,1,8
Restaurant 1,20240701_279968_V10G,1/7/24 18:56,10901055,casacasco01-5d78e012c5714e63_10901055_db008ed2e0c4b972,Berry Mix Jarra, Bebidas Alcoholicas, SUBPRODUCTOS DE BARRA,30,0,2.1,32.1,1,30
Restaurant 1,20240701_279960_V10G,1/7/24 19:06,10902026,casacasco01-5d78e012c5714e63_10902026_b6bfefab95550857,Tropical Fresh Copa, Bebidas Alcoholicas, SUBPRODUCTOS DE BARRA,8.5,0,0.6,9.1,1,8.5
Restaurant 1,20240701_279960_V10G,1/7/24 19:06,553,casacasco01-5d78e012c5714e63_553_d12de72fca1b0104,Berry Mix Copa, Bebidas Alcoholicas, SUBPRODUCTOS DE BARRA,8.5,0,0.6,9.1,1,8.5
